"Row_ID","Order_ID","Order_Date","Ship_Date","Customer_Name","City","Ship_Mode","Customer_ID","Country","Segment","Sales","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name"
"2104","CA-2018-167101","24/03/2018","28/03/2018","Brian Moss","New York City","Second Class","BM-11650","United States","Corporate","221.92","New York","10009","East","OFF-PA-10000357","Office Supplies","Paper","Xerox 1888"
"2105","CA-2018-167101","24/03/2018","28/03/2018","Brian Moss","New York City","Second Class","BM-11650","United States","Corporate","26","New York","10009","East","TEC-AC-10001266","Technology","Accessories","Memorex Micro Travel Drive 8 GB"
"2106","US-2015-167633","30/09/2015","5/10/2015","Ben Wallace","Boynton Beach","Standard Class","BW-11200","United States","Consumer","15.552","Florida","33437","South","OFF-PA-10004888","Office Supplies","Paper","Xerox 217"
"2107","US-2015-152723","26/09/2015","26/09/2015","Henry Goldwyn","Mesquite","Same Day","HG-14965","United States","Corporate","0.876","Texas","75150","Central","OFF-BI-10003460","Office Supplies","Binders","Acco 3-Hole Punch"
"2108","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","19.98","California","92374","West","OFF-PA-10000157","Office Supplies","Paper","Xerox 191"
"2109","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","398.352","California","92374","West","OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine"
"2110","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","5.04","California","92374","West","OFF-AR-10004272","Office Supplies","Art","Newell 308"
"2111","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","17.45","California","92374","West","OFF-FA-10000585","Office Supplies","Fasteners","OIC Bulk Pack Metal Binder Clips"
"2112","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","323.136","California","92374","West","FUR-CH-10004218","Furniture","Chairs","Global Fabric Managers Chair, Dark Gray"
"2113","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","29.7","California","92374","West","OFF-SU-10004231","Office Supplies","Supplies","Acme Tagit Stainless Steel Antibacterial Scissors"
"2114","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","1295.84","California","92374","West","TEC-PH-10001578","Technology","Phones","Polycom SoundStation2 EX Conference phone"
"2115","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","46.84","California","92374","West","OFF-ST-10003638","Office Supplies","Storage","Mobile Personal File Cube"
"2116","CA-2016-164882","31/10/2016","31/10/2016","Sandra Glassco","Redlands","Same Day","SG-20080","United States","Consumer","425.833","California","92374","West","FUR-BO-10002213","Furniture","Bookcases","DMI Eclipse Executive Suite Bookcases"
"2117","CA-2016-159786","12/10/2016","17/10/2016","Ralph Kennedy","Rochester","Second Class","RK-19300","United States","Consumer","209.67","New York","14609","East","FUR-TA-10001307","Furniture","Tables","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
"2118","CA-2017-130267","19/09/2017","23/09/2017","Scot Wooten","Stockton","Standard Class","SW-20245","United States","Consumer","159.88","California","95207","West","OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11 x 17, Ream"
"2119","CA-2018-155460","13/04/2018","15/04/2018","Rob Williams","Seattle","First Class","RW-19630","United States","Corporate","5.28","Washington","98105","West","OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)"
"2120","CA-2018-155460","13/04/2018","15/04/2018","Rob Williams","Seattle","First Class","RW-19630","United States","Corporate","895.92","Washington","98105","West","OFF-BI-10003091","Office Supplies","Binders","GBC DocuBind TL200 Manual Binding Machine"
"2121","US-2018-168690","7/1/2018","13/01/2018","Thais Sissman","Ormond Beach","Standard Class","TS-21085","United States","Consumer","2.808","Florida","32174","South","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets"
"2122","CA-2018-158246","9/11/2018","11/11/2018","Jennifer Braxton","Sunnyvale","First Class","JB-15400","United States","Corporate","215.976","California","94086","West","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black"
"2123","CA-2018-167381","22/09/2018","24/09/2018","Erica Hernandez","Lansing","Second Class","EH-14005","United States","Home Office","241.96","Michigan","48911","Central","FUR-BO-10001972","Furniture","Bookcases","OSullivan 4-Shelf Bookcase in Odessa Pine"
"2124","CA-2018-167381","22/09/2018","24/09/2018","Erica Hernandez","Lansing","Second Class","EH-14005","United States","Home Office","27.72","Michigan","48911","Central","OFF-LA-10000134","Office Supplies","Labels","Avery 511"
"2125","CA-2018-144862","1/12/2018","5/12/2018","Erica Hernandez","Philadelphia","Standard Class","EH-14005","United States","Home Office","104.68","Pennsylvania","19143","East","OFF-EN-10003040","Office Supplies","Envelopes","Quality Park Security Envelopes"
"2126","CA-2018-144862","1/12/2018","5/12/2018","Erica Hernandez","Philadelphia","Standard Class","EH-14005","United States","Home Office","62.958","Pennsylvania","19143","East","TEC-PH-10000923","Technology","Phones","Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
"2127","CA-2015-126032","23/06/2015","28/06/2015","Brian Stugart","Philadelphia","Standard Class","BS-11665","United States","Consumer","86.376","Pennsylvania","19143","East","TEC-AC-10000158","Technology","Accessories","Sony 64GB Class 10 Micro SDHC R40 Memory Card"
"2128","CA-2016-134859","4/10/2016","9/10/2016","Julie Kriz","Philadelphia","Standard Class","JK-16120","United States","Home Office","64.944","Pennsylvania","19134","East","FUR-FU-10003623","Furniture","Furnishings","DataProducts Ampli Magnifier Task Lamp, Black,"
"2129","CA-2016-134859","4/10/2016","9/10/2016","Julie Kriz","Philadelphia","Standard Class","JK-16120","United States","Home Office","20.736","Pennsylvania","19134","East","OFF-PA-10001293","Office Supplies","Paper","Xerox 1946"
"2130","US-2015-114188","20/05/2015","22/05/2015","Randy Ferguson","Dover","Second Class","RF-19345","United States","Corporate","33.28","New Hampshire","3820","East","OFF-AP-10000124","Office Supplies","Appliances","Acco 6 Outlet Guardian Basic Surge Suppressor"
"2131","US-2015-114188","20/05/2015","22/05/2015","Randy Ferguson","Dover","Second Class","RF-19345","United States","Corporate","38.52","New Hampshire","3820","East","OFF-AR-10004511","Office Supplies","Art","Sanford Colorific Scented Colored Pencils, 12/Pack"
"2132","US-2015-114188","20/05/2015","22/05/2015","Randy Ferguson","Dover","Second Class","RF-19345","United States","Corporate","139.86","New Hampshire","3820","East","FUR-FU-10000076","Furniture","Furnishings","24-Hour Round Wall Clock"
"2133","CA-2016-156524","20/11/2016","26/11/2016","Dan Lawera","New York City","Standard Class","DL-12865","United States","Consumer","19.65","New York","10011","East","OFF-PA-10003883","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5"
"2134","CA-2016-122210","30/11/2016","4/12/2016","William Brown","Philadelphia","Standard Class","WB-21850","United States","Consumer","152.991","Pennsylvania","19134","East","OFF-BI-10003656","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine"
"2135","CA-2016-122210","30/11/2016","4/12/2016","William Brown","Philadelphia","Standard Class","WB-21850","United States","Consumer","10.584","Pennsylvania","19134","East","OFF-FA-10000053","Office Supplies","Fasteners","Revere Boxed Rubber Bands by Revere"
"2136","CA-2016-122210","30/11/2016","4/12/2016","William Brown","Philadelphia","Standard Class","WB-21850","United States","Consumer","94.92","Pennsylvania","19134","East","TEC-PH-10002807","Technology","Phones","Motorla HX550 Universal Bluetooth Headset"
"2137","CA-2016-156377","31/12/2016","5/1/2017","Trudy Brown","Grand Prairie","Standard Class","TB-21625","United States","Consumer","14.76","Texas","75051","Central","FUR-FU-10002364","Furniture","Furnishings","Eldon Expressions Wood Desk Accessories, Oak"
"2138","CA-2016-156377","31/12/2016","5/1/2017","Trudy Brown","Grand Prairie","Standard Class","TB-21625","United States","Consumer","3.656","Texas","75051","Central","OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders"
"2139","US-2018-157896","16/11/2018","16/11/2018","Christy Brittain","New York City","Same Day","CB-12415","United States","Consumer","146.82","New York","10009","East","OFF-PA-10004092","Office Supplies","Paper","Tops Green Bar Computer Printout Paper"
"2140","CA-2015-159520","6/6/2015","11/6/2015","Grant Thornton","Long Beach","Standard Class","GT-14635","United States","Corporate","149.544","New York","11561","East","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders"
"2141","CA-2015-159520","6/6/2015","11/6/2015","Grant Thornton","Long Beach","Standard Class","GT-14635","United States","Corporate","17.14","New York","11561","East","OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers"
"2142","CA-2015-159520","6/6/2015","11/6/2015","Grant Thornton","Long Beach","Standard Class","GT-14635","United States","Corporate","991.764","New York","11561","East","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables"
"2143","CA-2017-155481","1/9/2017","5/9/2017","Dean Katz","Philadelphia","Standard Class","DK-13225","United States","Corporate","30.48","Pennsylvania","19140","East","OFF-PA-10004675","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16"
"2144","CA-2017-155481","1/9/2017","5/9/2017","Dean Katz","Philadelphia","Standard Class","DK-13225","United States","Corporate","23.988","Pennsylvania","19140","East","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5"
"2145","CA-2017-155481","1/9/2017","5/9/2017","Dean Katz","Philadelphia","Standard Class","DK-13225","United States","Corporate","16.688","Pennsylvania","19140","East","OFF-FA-10002780","Office Supplies","Fasteners","Staples"
"2146","US-2017-152051","25/06/2017","29/06/2017","Theresa Swint","York","Standard Class","TS-21160","United States","Corporate","422.058","Pennsylvania","17403","East","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black"
"2147","US-2017-152051","25/06/2017","29/06/2017","Theresa Swint","York","Standard Class","TS-21160","United States","Corporate","38.088","Pennsylvania","17403","East","OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips"
"2148","US-2017-152051","25/06/2017","29/06/2017","Theresa Swint","York","Standard Class","TS-21160","United States","Corporate","254.352","Pennsylvania","17403","East","OFF-ST-10001713","Office Supplies","Storage","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
"2149","CA-2015-141607","12/12/2015","17/12/2015","William Brown","Concord","Standard Class","WB-21850","United States","Consumer","43.31","California","94521","West","FUR-FU-10003975","Furniture","Furnishings","Eldon Advantage Chair Mats for Low to Medium Pile Carpets"
"2150","CA-2018-102771","31/03/2018","5/4/2018","Denny Ordway","New York City","Standard Class","DO-13435","United States","Consumer","84.95","New York","10035","East","TEC-PH-10001536","Technology","Phones","Spigen Samsung Galaxy S5 Case Wallet"
"2151","US-2018-139969","19/11/2018","26/11/2018","Art Ferguson","College Station","Standard Class","AF-10870","United States","Consumer","233.058","Texas","77840","Central","FUR-CH-10001973","Furniture","Chairs","Office Star Flex Back Scooter Chair with White Frame"
"2152","CA-2015-167360","24/11/2015","29/11/2015","Richard Bierner","Saint Louis","Second Class","RB-19435","United States","Consumer","111.79","Missouri","63116","Central","TEC-AC-10001772","Technology","Accessories","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive"
"2153","CA-2016-123505","22/11/2016","26/11/2016","Andy Reiter","Quincy","Standard Class","AR-10540","United States","Consumer","14.94","Massachusetts","2169","East","OFF-PA-10002586","Office Supplies","Paper","Xerox 1970"
"2154","CA-2017-117282","14/07/2017","18/07/2017","Dan Reichenbach","New York City","Standard Class","DR-12880","United States","Corporate","14.16","New York","10009","East","OFF-BI-10004094","Office Supplies","Binders","GBC Standard Plastic Binding Systems Combs"
"2155","US-2017-120460","30/04/2017","5/5/2017","Ben Ferrer","Dallas","Standard Class","BF-11170","United States","Home Office","22.608","Texas","75081","Central","FUR-FU-10004973","Furniture","Furnishings","Flat Face Poster Frame"
"2156","CA-2017-111115","25/07/2017","27/07/2017","Larry Blacks","Los Angeles","Second Class","LB-16735","United States","Consumer","21.48","California","90032","West","OFF-FA-10000624","Office Supplies","Fasteners","OIC Binder Clips"
"2157","CA-2015-124646","22/06/2015","24/06/2015","Dianna Vittorini","Minneapolis","First Class","DV-13465","United States","Consumer","501.81","Minnesota","55407","Central","OFF-ST-10001097","Office Supplies","Storage","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers"
"2158","CA-2015-124646","22/06/2015","24/06/2015","Dianna Vittorini","Minneapolis","First Class","DV-13465","United States","Consumer","161.94","Minnesota","55407","Central","OFF-ST-10001469","Office Supplies","Storage","Fellowes Bankers Box Recycled Super Stor/Drawer"
"2159","CA-2018-148166","21/10/2018","26/10/2018","Neil Knudson","Deltona","Standard Class","NK-18490","United States","Home Office","17.856","Florida","32725","South","OFF-AR-10004956","Office Supplies","Art","Newell 33"
"2160","CA-2017-159737","3/9/2017","9/9/2017","Carlos Soltero","Chicago","Standard Class","CS-11950","United States","Consumer","8.808","Illinois","60610","Central","OFF-BI-10004236","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binder, White, 3"
"2161","CA-2017-141019","14/05/2017","14/05/2017","Logan Haushalter","Cincinnati","Same Day","LH-17155","United States","Consumer","79.384","Ohio","45231","East","FUR-FU-10002937","Furniture","Furnishings","GE 48 Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
"2162","CA-2017-101938","7/1/2017","12/1/2017","Dianna Wilson","Oakland","Standard Class","DW-13480","United States","Home Office","34.58","California","94601","West","OFF-AR-10003696","Office Supplies","Art","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop"
"2163","CA-2018-166296","13/03/2018","19/03/2018","Karen Ferguson","Manteca","Standard Class","KF-16285","United States","Home Office","314.55","California","95336","West","OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper"
